"date","trap","latitude","longitude","capture","valid_reading","exposure_days","orchard_FTD","valid_traps","total_capture","precipitation_mm","tmax_C","tmean_C","tmin_C","humidity_pct","wind_ms","lure_replacement","insecticide_application"
"2019-12-30","N°103",-28.5450924893722,-50.8396587529423,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°104",-28.5404023251829,-50.8388467731728,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°105",-28.5428158127695,-50.8379399977804,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°106",-28.5403941126313,-50.8355102305267,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°107",-28.5382499535435,-50.834389330755,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°108",-28.5408597058489,-50.833874552149,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°109",-28.5419287739428,-50.8350211370869,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°11",-28.5209723726879,-50.8341423071235,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°110",-28.5453219658221,-50.8348257727893,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°111",-28.5479057486922,-50.8356431272245,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°112",-28.5485981015318,-50.8338235425809,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°113",-28.5529417053467,-50.8364365471077,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°114",-28.5554831479562,-50.8366223620017,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°115",-28.5564110553177,-50.8357402684344,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°116",-28.5456348446987,-50.8327114646319,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°117",-28.543168461697,-50.8328072645445,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°118",-28.5453365690099,-50.8314128696224,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°119",-28.541588542807,-50.8319513283506,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°12",-28.5213492444372,-50.8312426083728,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°120",-28.5386750064118,-50.831157701167,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°121",-28.5408386090796,-50.8312957041256,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°122",-28.54114706478,-50.8271404473285,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°123",-28.5440872204091,-50.8279989364581,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°124",-28.5472235156044,-50.8268594445174,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°125",-28.5498053156653,-50.8341211740891,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°126",-28.5489044781014,-50.8374988252873,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°127",-28.5510771359974,-50.8353455031702,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°128",-28.551930888776,-50.8367533459057,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°129",-28.5549006029012,-50.8355193696981,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°13",-28.5205111298939,-50.8324965414785,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°130",-28.5477564652136,-50.8271035092147,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°131",-28.5514115430865,-50.8289481824424,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°132",-28.547133140744,-50.828273563974,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°133",-28.5504755344405,-50.8294193525983,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°134",-28.5510734883127,-50.8307012147191,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°135",-28.5516161604904,-50.831751556311,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°136",-28.5528379045667,-50.8353795449732,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°137",-28.5534464134262,-50.8312433680291,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°138",-28.5553646697305,-50.8301869995606,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°139",-28.557651072485,-50.8286836287846,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°14",-28.5192342311125,-50.8322920126574,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°140",-28.555564144534,-50.8249695717498,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°141",-28.5562750551038,-50.8253546437573,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°142",-28.5574517581053,-50.8254932411304,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°143",-28.5582681433938,-50.8251253059475,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°144",-28.5574490518277,-50.8262340965763,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°145",-28.5589846703218,-50.8259788872975,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°146",-28.5361123426973,-50.8334302522304,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°15",-28.519443016403,-50.8275830234647,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°16",-28.5183980594324,-50.8273043614657,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°17",-28.5185202267595,-50.8329450523972,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°18",-28.5183038229285,-50.8345181420965,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°19",-28.5168183879028,-50.8312248527475,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°2",-28.5226975590844,-50.8285877789842,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°20",-28.5162443605134,-50.8369136982595,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°21",-28.517176941209,-50.8355282514287,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°22",-28.5179786679582,-50.8365794824744,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°23",-28.5184230376208,-50.834933653709,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°24",-28.5177473696281,-50.8369535045181,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°25",-28.516784211365,-50.8387293325246,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°26",-28.5143206687178,-50.8391852390641,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°27",-28.518120298904,-50.8391046488082,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°28",-28.5298722723754,-50.8400981544784,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°29",-28.5310648245722,-50.8372879150631,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°3",-28.5208546411398,-50.8263681206596,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°30",-28.5302533964902,-50.8390646223621,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°31",-28.5304870710193,-50.8375355583627,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°32",-28.527998933126,-50.8348404706057,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°33",-28.5255415024497,-50.8330994377729,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°34",-28.5291758806777,-50.8365494629198,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°35",-28.5252419425235,-50.8345835042955,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°36",-28.5265019409341,-50.8383236830758,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°37",-28.5280275004099,-50.8377471047461,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°38",-28.5254035932006,-50.837731878073,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°39",-28.5256522159834,-50.8407098677502,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°4",-28.5188945404516,-50.8260635871931,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°40",-28.525665229808,-50.8428130518546,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°41",-28.5248114184288,-50.8457950504682,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°42",-28.5287796597929,-50.840052130356,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°43",-28.5271023648909,-50.8400264582789,4,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°44",-28.5265841991163,-50.845249869334,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°45",-28.5310259075831,-50.8437761438289,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°46",-28.5306742945945,-50.841531390061,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°47",-28.5321867024663,-50.8480460736776,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°48",-28.5319898564169,-50.8494346478534,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°49",-28.5336382643944,-50.8484594447485,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°5",-28.521817781579,-50.824825576397,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°50",-28.5329113655242,-50.8469549174402,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°51",-28.5324787387567,-50.8449500003251,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°52",-28.5361673258028,-50.8506005449635,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°53",-28.5352725069212,-50.8479292572887,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°54",-28.53891242844,-50.848794429416,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°55",-28.539684373869,-50.8478981797299,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°56",-28.5371217338924,-50.8453304827447,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°57",-28.5364038177383,-50.8432906372936,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°58",-28.5339111578294,-50.8394762579278,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°59",-28.5362313253969,-50.8412694291575,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°6",-28.5212111057412,-50.8224255516987,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°60",-28.5376412266817,-50.8438420231586,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°61",-28.539460935843,-50.8429368760834,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°62",-28.5381994180563,-50.8438463676127,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°63",-28.5402703253063,-50.8453530374618,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°64",-28.542843307886,-50.8432401199669,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°65",-28.5280389434436,-50.8466256683242,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°66",-28.5268533120673,-50.8488579756369,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°67",-28.5281271063591,-50.8447586011753,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°68",-28.5333181062749,-50.8399011128764,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°69",-28.5321211789415,-50.8422897636228,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°7",-28.5236215683653,-50.8337083381354,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°70",-28.5294470737042,-50.8450342382089,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°71",-28.5290112696686,-50.8493076821518,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°72",-28.5276787213718,-50.8283617078989,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°73",-28.5250255994764,-50.8293860459363,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°74",-28.5278918055272,-50.828908769275,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°75",-28.5292318138098,-50.8282034473321,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°76",-28.5280450221164,-50.824021296934,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°77",-28.5328228403025,-50.827113992162,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°78",-28.5297036338639,-50.8268560055785,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°79",-28.5315327361924,-50.8244335046517,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°8",-28.5204241963439,-50.8406837189113,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°80",-28.5314760251008,-50.8257868016044,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°81",-28.532102265006,-50.8259782969207,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°82",-28.5332810769638,-50.8256144188247,1,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°83",-28.5319136105752,-50.8305615336705,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°84",-28.5335265849831,-50.8320539520165,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°85",-28.5279287013469,-50.8318490510261,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°86",-28.5280908344682,-50.8329871800823,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°87",-28.5296742040261,-50.8323715346279,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°88",-28.5295209397559,-50.8343514884031,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°89",-28.5313554058525,-50.8331091879804,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°9",-28.5220455448044,-50.8369865997188,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°90",-28.5329986507579,-50.8331076253573,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°91",-28.5242941302208,-50.8388286656076,,0,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°92",-28.5247168613749,-50.8410997999271,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°97",-28.5363309138092,-50.8373073266164,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°98",-28.537347921001,-50.8368492803154,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2019-12-30","N°99",-28.5389108458747,-50.8379824767455,0,1,4,0.0234375,128,12,0,32.3,23.5,17.2,68.4,2.3,-1,-1
"2020-01-02","N°1",-28.5204427287337,-50.8276182767547,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°10",-28.5225393080673,-50.831711612177,4,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°100",-28.5371452587543,-50.8388699687967,1,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°101",-28.5392010737962,-50.8406302240966,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°102",-28.5427526772377,-50.841774232861,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°103",-28.5450924893722,-50.8396587529423,1,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°104",-28.5404023251829,-50.8388467731728,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°105",-28.5428158127695,-50.8379399977804,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°106",-28.5403941126313,-50.8355102305267,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°107",-28.5382499535435,-50.834389330755,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°108",-28.5408597058489,-50.833874552149,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°109",-28.5419287739428,-50.8350211370869,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°11",-28.5209723726879,-50.8341423071235,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°110",-28.5453219658221,-50.8348257727893,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°111",-28.5479057486922,-50.8356431272245,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°112",-28.5485981015318,-50.8338235425809,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°113",-28.5529417053467,-50.8364365471077,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°114",-28.5554831479562,-50.8366223620017,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°115",-28.5564110553177,-50.8357402684344,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°116",-28.5456348446987,-50.8327114646319,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°117",-28.543168461697,-50.8328072645445,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°118",-28.5453365690099,-50.8314128696224,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°119",-28.541588542807,-50.8319513283506,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°12",-28.5213492444372,-50.8312426083728,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°120",-28.5386750064118,-50.831157701167,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°121",-28.5408386090796,-50.8312957041256,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°122",-28.54114706478,-50.8271404473285,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°123",-28.5440872204091,-50.8279989364581,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°124",-28.5472235156044,-50.8268594445174,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°125",-28.5498053156653,-50.8341211740891,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°126",-28.5489044781014,-50.8374988252873,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°127",-28.5510771359974,-50.8353455031702,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°128",-28.551930888776,-50.8367533459057,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°129",-28.5549006029012,-50.8355193696981,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°13",-28.5205111298939,-50.8324965414785,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°130",-28.5477564652136,-50.8271035092147,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°131",-28.5514115430865,-50.8289481824424,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°132",-28.547133140744,-50.828273563974,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°133",-28.5504755344405,-50.8294193525983,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°134",-28.5510734883127,-50.8307012147191,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°135",-28.5516161604904,-50.831751556311,0,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°136",-28.5528379045667,-50.8353795449732,,0,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°137",-28.5534464134262,-50.8312433680291,,0,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°138",-28.5553646697305,-50.8301869995606,,0,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°139",-28.557651072485,-50.8286836287846,,0,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°14",-28.5192342311125,-50.8322920126574,1,1,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°140",-28.555564144534,-50.8249695717498,,0,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°141",-28.5562750551038,-50.8253546437573,,0,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
"2020-01-02","N°142",-28.5574517581053,-50.8254932411304,,0,3,0.166666666666667,128,64,9.4,25.6,19.9,17.1,87.4,1.9,-1,-1
